,0,1,2,3
786,behindthescenes,0.0,0.0,1.0
787,behold,0.0,0.125,0.0
788,being,0.0,0.0,1.0
789,belief,0.125,0.0,0.0
790,believability,0.375,0.375,0.0
791,believable,0.625,0.0,0.0
792,believably,0.25,0.0,0.0
793,believe,0.375,0.125,0.0
794,believed,0.0,0.0,1.0
795,believer,0.0,0.0,1.0
796,believing,0.0,0.125,0.0
797,bell,0.125,0.0,0.0
798,bellcore,0.0,0.0,1.0
799,belle,0.5,0.0,0.0
800,belly,0.0,0.125,0.0
801,belong,0.75,0.0,0.0
802,belongs,0.0,0.0,1.0
803,beloved,0.5,0.0,0.0
804,belt,0.5,0.0,0.0
805,belushi,0.0,0.0,1.0
806,ben,0.125,0.0,0.0
807,bend,0.125,0.0,0.0
808,beneath,0.0,0.0,1.0
809,benefit,0.875,0.0,0.0
810,benevolent,0.625,0.0,0.0
811,benicio,0.0,0.0,1.0
812,benign,0.875,0.75,0.0
813,benigni,0.0,0.0,1.0
814,bening,0.0,0.0,1.0
815,benjamin,0.0,0.125,0.0
816,bennett,0.0,0.0,1.0
817,benny,0.0,0.0,1.0
818,benoit,0.0,0.0,1.0
819,bent,0.125,0.0,0.0
820,benton,0.0,0.0,1.0
821,bereft,0.0,0.75,0.0
822,berenger,0.0,0.0,1.0
823,beresford,0.0,0.0,1.0
824,bergman,0.0,0.0,1.0
825,berkeley,0.0,0.0,1.0
826,berlin,0.0,0.0,1.0
827,berlinger,0.0,0.0,1.0
828,bernadette,0.0,0.0,1.0
829,bernard,0.0,0.0,1.0
830,bernardo,0.0,0.0,1.0
831,bernie,0.0,0.0,1.0
832,bernstein,0.0,0.0,1.0
833,berry,0.0,0.0,1.0
834,bertolucci,0.0,0.0,1.0
835,beside,0.0,0.0,1.0
836,besides,0.0,0.0,1.0
837,besson,0.0,0.0,1.0
838,best,0.75,0.0,0.0
839,bestknown,0.0,0.0,1.0
840,bet,0.25,0.0,0.0
841,beth,0.0,0.0,1.0
842,betrayal,0.125,0.375,0.0
843,bette,0.0,0.0,1.0
844,better,0.875,0.0,0.0
845,betty,0.0,0.0,1.0
846,beverly,0.0,0.0,1.0
847,beyond,0.0,0.0,1.0
848,bfilm,0.0,0.0,1.0
849,bias,0.25,0.875,0.0
850,bible,0.0,0.0,1.0
851,biblical,0.125,0.0,0.0
852,bickering,0.0,0.25,0.0
853,big,0.5,0.5,0.0
854,bigbudget,0.0,0.0,1.0
855,bigger,0.125,0.0,0.0
856,biggest,0.0,0.0,1.0
857,bigname,0.0,0.0,1.0
858,bigotry,0.125,0.375,0.0
859,bigscreen,0.0,0.0,1.0
860,bike,0.0,0.0,1.0
861,bikini,0.0,0.0,1.0
862,bilko,0.0,0.0,1.0
863,bill,0.0,0.0,1.0
864,billboard,0.0,0.0,1.0
865,bille,0.0,0.0,1.0
866,billed,0.0,0.0,1.0
867,billing,0.0,0.0,1.0
868,billy,0.0,0.125,0.0
869,bimbo,0.0,0.0,1.0
870,bind,0.125,0.5,0.0
871,binoche,0.0,0.0,1.0
872,biographical,0.0,0.0,1.0
873,biography,0.0,0.0,1.0
874,biopic,0.0,0.0,1.0
875,birch,0.125,0.0,0.0
876,bird,0.125,0.25,0.0
877,birdcage,0.0,0.0,1.0
878,birnbaum,0.0,0.0,1.0
879,birth,0.0,0.0,1.0
880,birthday,0.0,0.0,1.0
881,bishop,0.0,0.0,1.0
882,bit,0.0,0.125,0.0
883,bitch,0.125,0.75,0.0
884,bitchy,0.125,0.75,0.0
885,bite,0.375,0.875,0.0
886,biting,0.5,0.75,0.0
887,bitingly,0.0,0.375,0.0
888,bitter,0.5,0.875,0.0
889,bitterness,0.5,0.625,0.0
890,bittersweet,0.125,0.75,0.0
891,bizarre,0.0,0.25,0.0
892,black,0.25,0.75,0.0
893,blackandwhite,0.0,0.0,1.0
894,blackboard,0.0,0.0,1.0
895,blackout,0.0,0.25,0.0
896,blade,0.25,0.0,0.0
897,blah,0.0,0.0,1.0
898,blair,0.0,0.0,1.0
899,blake,0.0,0.0,1.0
900,blame,0.375,0.75,0.0
901,blanc,0.0,0.0,1.0
902,bland,0.625,0.375,0.0
903,blandness,0.75,0.5,0.0
904,blank,0.0,0.625,0.0
905,blast,0.5,0.5,0.0
906,blatant,0.375,0.5,0.0
907,blatantly,0.125,0.0,0.0
908,blazing,0.625,0.125,0.0
909,bleak,0.0,0.5,0.0
910,bleakness,0.0,0.0,1.0
911,bleeding,0.0,0.0,1.0
912,blend,0.125,0.0,0.0
913,blending,0.0,0.125,0.0
914,blessed,0.875,0.5,0.0
915,blessing,0.375,0.125,0.0
916,blethyn,0.0,0.0,1.0
917,blew,0.0,0.0,1.0
918,blind,0.0,0.75,0.0
919,blink,0.375,0.0,0.0
920,bliss,1.0,0.0,0.0
921,blissfully,0.25,0.0,0.0
922,bloated,0.0,0.0,1.0
923,block,0.0,0.75,0.0
924,blockbuster,0.125,0.0,0.0
925,blonde,0.0,0.0,1.0
926,blood,0.375,0.375,0.0
927,bloodshed,0.0,0.25,0.0
928,bloody,0.125,0.25,0.0
929,blossom,0.375,0.0,0.0
930,blow,0.25,0.75,0.0
931,blowing,0.0,0.0,1.0
932,blown,0.0,0.0,1.0
933,blue,0.375,0.875,0.0
934,blunder,0.125,0.5,0.0
935,blunt,0.5,0.375,0.0
936,blur,0.25,0.375,0.0
937,blurred,0.125,0.75,0.0
938,blurry,0.125,0.75,0.0
939,bmovie,0.0,0.0,1.0
940,board,0.125,0.0,0.0
941,boast,0.375,0.25,0.0
942,boat,0.0,0.0,1.0
943,bob,0.0,0.0,1.0
944,bobby,0.0,0.0,1.0
945,bodily,0.0,0.0,1.0
946,body,0.0,0.0,1.0
947,bodyguard,0.0,0.125,0.0
948,bog,0.0,0.625,0.0
949,bogart,0.0,0.0,1.0
950,bogged,0.0,0.0,1.0
951,bogosian,0.0,0.0,1.0
952,bogus,0.0,0.75,0.0
953,bohringer,0.0,0.0,1.0
954,boil,0.0,0.75,0.0
955,boiling,0.0,0.5,0.0
956,boisterous,0.0,0.625,0.0
957,bold,0.5,0.125,0.0
958,boldly,0.25,0.0,0.0
959,bomb,0.0,0.25,0.0
960,bombastic,0.0,0.25,0.0
961,bombing,0.0,0.0,1.0
962,bon,0.0,0.0,1.0
963,bond,0.375,0.0,0.0
964,bonding,0.0,0.0,1.0
965,bone,0.0,0.125,0.0
966,bonham,0.0,0.0,1.0
967,bonnie,0.75,0.0,0.0
968,bont,0.0,0.0,1.0
969,bonus,0.375,0.0,0.0
970,boo,0.0,0.125,0.0
971,boogie,0.0,0.0,1.0
972,book,0.125,0.0,0.0
973,boom,0.375,0.25,0.0
974,boot,0.25,0.25,0.0
975,booth,0.125,0.0,0.0
976,border,0.0,0.0,1.0
977,bordering,0.0,0.0,1.0
978,bore,0.125,0.125,0.0
979,bored,0.375,0.25,0.0
980,boredom,0.125,0.5,0.0
981,borg,0.0,0.0,1.0
982,boring,0.0,0.25,0.0
983,boris,0.0,0.0,1.0
984,born,0.375,0.25,0.0
985,borrow,0.0,0.0,1.0
986,borrowed,0.0,0.0,1.0
987,borrower,0.0,0.0,1.0
988,borrowing,0.0,0.125,0.0
989,borrows,0.0,0.0,1.0
990,bos,0.0,0.0,1.0
991,boston,0.0,0.0,1.0
992,bother,0.0,0.875,0.0
993,bothered,0.0,0.25,0.0
994,bottle,0.0,0.0,1.0
995,bottom,0.25,0.375,0.0
996,bought,0.0,0.0,1.0
997,bounce,0.25,0.125,0.0
998,bouncing,0.75,0.0,0.0
999,bound,0.0,0.375,0.0
1000,boundary,0.0,0.125,0.0
1001,boundless,0.0,0.0,1.0
1002,bourgeois,0.375,0.25,0.0
1003,bout,0.0,0.25,0.0
1004,bow,0.125,0.125,0.0
1005,bowel,0.0,0.0,1.0
1006,bowen,0.0,0.0,1.0
1007,bowfinger,0.0,0.0,1.0
1008,bowl,0.0,0.125,0.0
1009,bowling,0.0,0.0,1.0
1010,box,0.5,0.125,0.0
1011,boxer,0.0,0.0,1.0
1012,boxing,0.0,0.0,1.0
1013,boxoffice,0.0,0.0,1.0
1014,boy,0.25,0.125,0.0
1015,boyfriend,0.0,0.0,1.0
1016,boyish,0.0,0.0,1.0
1017,boyle,0.0,0.0,1.0
1018,boyz,0.0,0.0,1.0
1019,brackett,0.0,0.0,1.0
1020,brad,0.0,0.0,1.0
1021,brady,0.0,0.0,1.0
1022,brain,0.5,0.125,0.0
1023,brainless,0.125,0.25,0.0
1024,branagh,0.0,0.0,1.0
1025,brancato,0.0,0.0,1.0
1026,branch,0.0,0.0,1.0
1027,brand,0.5,0.25,0.0
1028,brando,0.0,0.0,1.0
1029,brandon,0.0,0.0,1.0
1030,brasco,0.0,0.0,1.0
1031,brash,0.0,0.5,0.0
1032,brassed,0.0,0.0,1.0
1033,bravado,0.125,0.0,0.0
1034,brave,0.375,0.625,0.0
1035,braveheart,0.0,0.0,1.0
1036,bravery,0.375,0.75,0.0
1037,brazil,0.0,0.0,1.0
1038,bread,0.0,0.0,1.0
1039,breadth,0.125,0.0,0.0
1040,break,0.75,0.5,0.0
1041,breakdown,0.125,0.5,0.0
1042,breakfast,0.0,0.0,1.0
1043,breaking,0.0,0.0,1.0
1044,breakneck,0.0,0.0,1.0
1045,breakthrough,0.625,0.0,0.0
1046,breast,0.0,0.125,0.0
1047,breath,0.0,0.0,1.0
1048,breathe,0.25,0.125,0.0
1049,breathing,0.0,0.0,1.0
1050,breathless,0.25,0.75,0.0
1051,breathtaking,0.25,0.25,0.0
1052,breed,0.0,0.25,0.0
1053,breezy,0.625,0.375,0.0
1054,brenda,0.0,0.0,1.0
1055,brendan,0.0,0.0,1.0
1056,brent,0.0,0.0,1.0
1057,bresson,0.0,0.0,1.0
1058,brett,0.0,0.0,1.0
1059,brian,0.0,0.0,1.0
1060,bride,0.0,0.0,1.0
1061,bridge,0.0,0.0,1.0
1062,bridget,0.0,0.0,1.0
1063,brief,0.0,0.0,1.0
1064,briefly,0.0,0.0,1.0
1065,bright,0.75,0.75,0.0
1066,brightly,0.375,0.125,0.0
1067,brigitte,0.0,0.0,1.0
1068,brilliance,0.75,0.0,0.0
1069,brilliant,0.875,0.25,0.0
1070,brilliantly,0.375,0.5,0.0
1071,brimming,0.0,0.25,0.0
1072,bring,0.5,0.5,0.0
1073,bringing,0.0,0.0,1.0
1074,brings,0.0,0.0,1.0
1075,brisk,0.375,0.125,0.0
1076,british,0.0,0.0,1.0
1077,broad,0.625,0.5,0.0
1078,broadbent,0.0,0.0,1.0
1079,broadcast,0.0,0.0,1.0
1080,broader,0.0,0.0,1.0
1081,broadest,0.0,0.0,1.0
1082,broadly,0.0,0.375,0.0
1083,broadway,0.0,0.0,1.0
1084,broderick,0.0,0.0,1.0
1085,brody,0.0,0.0,1.0
1086,broke,0.0,0.375,0.0
1087,broken,0.125,0.5,0.0
1088,bronson,0.0,0.0,1.0
1089,bronx,0.0,0.0,1.0
1090,brooding,0.25,0.125,0.0
1091,brook,0.0,0.5,0.0
1092,brooklyn,0.0,0.0,1.0
1093,broomfield,0.0,0.0,1.0
1094,bros,0.0,0.0,1.0
1095,brosnan,0.0,0.0,1.0
1096,brother,0.125,0.0,0.0
1097,brought,0.0,0.0,1.0
1098,brow,0.0,0.0,1.0
1099,brown,0.0,0.375,0.0
1100,browning,0.0,0.0,1.0
1101,bruce,0.0,0.0,1.0
1102,bruckheimer,0.0,0.0,1.0
1103,bruno,0.0,0.0,1.0
1104,brush,0.125,0.625,0.0
1105,brutal,0.125,0.625,0.0
1106,brutality,0.25,0.375,0.0
1107,brutally,0.25,0.0,0.0
1108,bryan,0.0,0.0,1.0
1109,bubble,0.0,0.25,0.0
1110,bubbling,0.75,0.375,0.0
1111,buck,0.125,0.5,0.0
1112,bud,0.25,0.0,0.0
1113,buddha,0.0,0.0,1.0
1114,budding,0.0,0.0,1.0
1115,buddy,0.125,0.0,0.0
1116,budget,0.0,0.0,1.0
1117,buff,0.125,0.25,0.0
1118,buffalo,0.0,0.125,0.0
1119,bug,0.125,0.375,0.0
1120,build,0.0,0.0,1.0
1121,building,0.0,0.0,1.0
1122,buildup,0.625,0.0,0.0
1123,built,0.0,0.0,1.0
1124,bulk,0.0,0.0,1.0
1125,bull,0.25,0.875,0.0
1126,bullet,0.0,0.0,1.0
1127,bulletproof,0.375,0.5,0.0
1128,bullock,0.0,0.0,1.0
1129,bullwinkle,0.0,0.0,1.0
1130,bully,0.875,0.875,0.0
1131,bulworth,0.0,0.0,1.0
1132,bumbling,0.125,0.75,0.0
1133,bump,0.125,0.375,0.0
1134,bumpy,0.0,0.625,0.0
1135,bunch,0.0,0.125,0.0
1136,bunny,0.0,0.0,1.0
1137,burden,0.0,0.875,0.0
1138,burger,0.0,0.0,1.0
1139,buried,0.0,0.375,0.0
1140,burke,0.0,0.625,0.0
1141,burn,0.5,0.875,0.0
1142,burning,0.125,0.625,0.0
1143,burnt,0.0,0.875,0.0
1144,burst,0.125,0.25,0.0
1145,bursting,0.0,0.0,1.0
1146,burt,0.0,0.0,1.0
1147,burton,0.0,0.0,1.0
1148,burwell,0.0,0.0,1.0
1149,bury,0.25,0.0,0.0
1150,bus,0.0,0.125,0.0
1151,buscemi,0.0,0.0,1.0
1152,business,0.375,0.0,0.0
1153,bust,0.375,0.5,0.0
1154,buster,0.125,0.0,0.0
1155,busy,0.375,0.75,0.0
1156,butch,0.375,0.375,0.0
1157,butcher,0.0,0.375,0.0
1158,butler,0.125,0.0,0.0
1159,butt,0.0,0.0,1.0
1160,butter,0.0,0.0,1.0
1161,butterfly,0.0,0.0,1.0
1162,butthead,0.0,0.0,1.0
1163,button,0.0,0.0,1.0
1164,buy,0.5,0.0,0.0
1165,buying,0.0,0.0,1.0
1166,buzz,0.125,0.375,0.0
1167,bw,0.0,0.0,1.0
1168,bye,0.0,0.0,1.0
1169,byrne,0.0,0.0,1.0
1170,bythenumbers,0.0,0.0,1.0
1171,ca,0.0,0.0,1.0
1172,caan,0.0,0.0,1.0
1173,cabin,0.0,0.0,1.0
1174,cable,0.0,0.0,1.0
1175,cadence,0.0,0.0,1.0
1176,cafe,0.0,0.0,1.0
1177,cage,0.0,0.0,1.0
1178,caine,0.0,0.0,1.0
1179,cake,0.0,0.125,0.0
1180,calculated,0.0,0.0,1.0
1181,caleb,0.0,0.0,1.0
1182,caliber,0.625,0.0,0.0
1183,california,0.0,0.0,1.0
1184,call,0.375,0.5,0.0
1185,called,0.0,0.0,1.0
1186,calling,0.0,0.0,1.0
1187,calm,0.375,0.5,0.0
1188,camaraderie,0.556,0.444,0.0
1189,came,0.0,0.0,1.0
1190,camelot,0.25,0.0,0.0
1191,cameo,0.0,0.5,0.0
1192,camera,0.0,0.0,1.0
1193,camerawork,0.0,0.0,1.0
1194,cameron,0.0,0.0,1.0
1195,camille,0.0,0.0,1.0
1196,camouflage,0.375,0.25,0.0
1197,camp,0.5,0.625,0.0
1198,campaign,0.0,0.0,1.0
1199,campbell,0.0,0.0,1.0
1200,campion,0.0,0.0,1.0
1201,campus,0.0,0.0,1.0
1202,campy,0.25,0.5,0.0
1203,canadian,0.0,0.0,1.0
1204,candidate,0.0,0.0,1.0
1205,candle,0.0,0.0,1.0
1206,candy,0.0,0.0,1.0
1207,canine,0.0,0.0,1.0
1208,cannes,0.0,0.0,1.0
1209,cannibalism,0.0,0.0,1.0
1210,cannon,0.0,0.0,1.0
1211,canonical,0.25,0.25,0.0
1212,canvas,0.0,0.0,1.0
1213,canyon,0.0,0.0,1.0
1214,cap,0.0,0.25,0.0
1215,capable,0.375,0.25,0.0
1216,capacity,0.125,0.0,0.0
1217,cape,0.0,0.0,1.0
1218,caper,0.5,0.25,0.0
1219,capital,0.5,0.0,0.0
1220,capitalism,0.0,0.0,1.0
1221,capra,0.0,0.0,1.0
1222,captain,0.375,0.0,0.0
1223,caption,0.25,0.0,0.0
1224,captivate,0.5,0.0,0.0
1225,captivated,0.25,0.75,0.0
1226,captivating,0.5,0.0,0.0
1227,capture,0.5,0.125,0.0
1228,captured,0.0,0.0,1.0
1229,capturing,0.0,0.0,1.0
1230,car,0.0,0.0,1.0
1231,caraboo,0.0,0.0,1.0
1232,card,0.125,0.0,0.0
1233,cardboard,0.0,0.125,0.0
1234,cardinal,0.0,0.125,0.0
1235,care,0.5,0.75,0.0
1236,cared,0.0,0.0,1.0
1237,career,0.0,0.0,1.0
1238,carefree,0.5,0.375,0.0
1239,careful,0.5,0.25,0.0
1240,carefully,0.0,0.25,0.0
1241,caricature,0.0,0.375,0.0
1242,caring,0.5,0.5,0.0
1243,carl,0.0,0.0,1.0
1244,carlito,0.0,0.0,1.0
1245,carlo,0.0,0.0,1.0
1246,carlos,0.0,0.0,1.0
1247,carlyle,0.0,0.0,1.0
1248,carnage,0.0,0.25,0.0
1249,carol,0.0,0.0,1.0
1250,caroline,0.0,0.0,1.0
1251,caron,0.0,0.0,1.0
1252,carpenter,0.0,0.0,1.0
1253,carrey,0.0,0.0,1.0
1254,carrie,0.0,0.0,1.0
1255,carried,0.0,0.0,1.0
1256,carrington,0.0,0.0,1.0
1257,carroll,0.0,0.0,1.0
1258,carry,0.5,0.125,0.0
1259,carrying,0.0,0.0,1.0
1260,carter,0.0,0.0,1.0
1261,cartoon,0.0,0.0,1.0
1262,cartoonish,0.0,0.0,1.0
1263,cartoonlike,0.0,0.0,1.0
1264,carver,0.125,0.0,0.0
1265,carvey,0.0,0.0,1.0
1266,carville,0.0,0.0,1.0
1267,cary,0.0,0.0,1.0
1268,casablanca,0.0,0.0,1.0
1269,case,0.25,0.25,0.0
1270,cash,0.0,0.0,1.0
1271,casino,0.0,0.0,1.0
1272,casper,0.0,0.0,1.0
1273,cassavetes,0.0,0.0,1.0
1274,cast,0.125,0.375,0.0
1275,casting,0.0,0.0,1.0
1276,castle,0.0,0.0,1.0
1277,casual,0.5,0.75,0.0
1278,casually,0.125,0.5,0.0
1279,cat,0.0,0.125,0.0
1280,catalyst,0.0,0.0,1.0
1281,catastrophe,0.0,0.5,0.0
1282,catch,0.5,0.5,0.0
1283,catching,0.625,0.125,0.0
1284,catchy,0.375,0.375,0.0
1285,category,0.0,0.0,1.0
1286,cates,0.0,0.0,1.0
1287,catharsis,0.375,0.0,0.0
1288,cathartic,0.375,0.375,0.0
1289,catherine,0.0,0.0,1.0
1290,catholic,0.625,0.0,0.0
1291,cathy,0.0,0.0,1.0
1292,caught,0.0,0.0,1.0
1293,cause,0.0,0.125,0.0
1294,caused,0.0,0.0,1.0
1295,causing,0.0,0.25,0.0
1296,caustic,0.5,0.625,0.0
1297,caution,0.5,0.25,0.0
1298,cautionary,0.333,0.667,0.0
1299,caveat,0.0,0.25,0.0
1300,cd,0.0,0.25,0.0
1301,cease,0.0,0.0,1.0
1302,cecil,0.0,0.0,1.0
1303,celebrate,0.375,0.0,0.0
1304,celebrated,0.375,0.125,0.0
1305,celebration,0.25,0.125,0.0
1306,celebrity,0.25,0.25,0.0
1307,celine,0.0,0.0,1.0
1308,cell,0.0,0.0,1.0
1309,celluloid,0.0,0.125,0.0
1310,cemetery,0.0,0.0,1.0
1311,censor,0.0,0.0,1.0
1312,censorship,0.0,0.0,1.0
1313,center,0.25,0.25,0.0
1314,centered,0.0,0.0,1.0
1315,centerpiece,0.375,0.0,0.0
1316,central,0.0,0.0,1.0
1317,century,0.125,0.0,0.0
1318,cerebral,0.375,0.25,0.0
1319,ceremony,0.5,0.0,0.0
1320,certain,0.625,0.5,0.0
1321,certainly,0.25,0.0,0.0
1322,chabert,0.0,0.0,1.0
1323,chabrol,0.0,0.0,1.0
1324,chad,0.0,0.0,1.0
1325,chain,0.0,0.0,1.0
1326,chair,0.0,0.0,1.0
1327,challenge,0.375,0.25,0.0
1328,challenged,0.0,0.0,1.0
1329,challenging,0.5,0.5,0.0
1330,chamber,0.0,0.125,0.0
1331,champagne,0.0,0.125,0.0
1332,chan,0.0,0.0,1.0
1333,chance,0.5,0.125,0.0
1334,chang,0.0,0.0,1.0
1335,change,0.625,0.375,0.0
1336,changed,0.375,0.0,0.0
1337,changing,0.375,0.0,0.0
1338,channel,0.0,0.0,1.0
1339,channing,0.0,0.0,1.0
1340,chaos,0.0,0.25,0.0
1341,chaotic,0.0,0.625,0.0
1342,chaplin,0.0,0.0,1.0
1343,chapter,0.0,0.0,1.0
1344,character,0.875,0.0,0.0
1345,characterbased,0.0,0.0,1.0
1346,characterbuilding,0.0,0.0,1.0
1347,characterdriven,0.0,0.0,1.0
1348,characteristic,0.5,0.125,0.0
1349,characterization,0.0,0.0,1.0
1350,characterize,0.125,0.25,0.0
1351,characterized,0.0,0.0,1.0
1352,characterizes,0.0,0.0,1.0
1353,charge,0.25,0.375,0.0
1354,charged,0.625,0.25,0.0
1355,charisma,0.125,0.0,0.0
1356,charismatic,0.5,0.0,0.0
1357,charitably,0.25,0.0,0.0
1358,charles,0.0,0.0,1.0
1359,charlie,0.0,0.0,1.0
1360,charlotte,0.0,0.0,1.0
1361,charlton,0.0,0.0,1.0
1362,charm,0.5,0.25,0.0
1363,charmed,0.25,0.75,0.0
1364,charmer,0.625,0.0,0.0
1365,charming,0.875,0.25,0.0
1366,chase,0.125,0.0,0.0
1367,chasing,0.0,0.0,1.0
1368,chatter,0.25,0.0,0.0
1369,chazz,0.0,0.0,1.0
1370,cheap,0.125,0.875,0.0
1371,cheat,0.625,0.5,0.0
1372,cheated,0.0,0.0,1.0
1373,cheating,0.625,0.75,0.0
1374,check,0.5,0.25,0.0
1375,checked,0.0,0.0,1.0
1376,checking,0.0,0.0,1.0
1377,cheek,0.125,0.125,0.0
1378,cheer,0.75,0.75,0.0
1379,cheerful,0.75,0.0,0.0
1380,cheering,0.25,0.0,0.0
1381,cheerleader,0.125,0.0,0.0
1382,cheese,0.0,0.0,1.0
1383,cheesy,0.125,0.875,0.0
1384,chef,0.0,0.0,1.0
1385,chelsom,0.0,0.0,1.0
1386,chemical,0.0,0.0,1.0
1387,chemistry,0.0,0.0,1.0
1388,chen,0.0,0.0,1.0
1389,cherbourg,0.0,0.0,1.0
1390,cherot,0.0,0.0,1.0
1391,chess,0.0,0.0,1.0
1392,chest,0.0,0.0,1.0
1393,chew,0.0,0.0,1.0
1394,chewing,0.0,0.0,1.0
1395,chicago,0.0,0.0,1.0
1396,chick,0.0,0.0,1.0
1397,chicken,0.0,0.5,0.0
1398,chief,0.375,0.0,0.0
1399,child,0.125,0.0,0.0
1400,childhood,0.0,0.0,1.0
1401,childish,0.0,0.375,0.0
1402,childlike,0.875,0.0,0.0
1403,chill,0.125,0.375,0.0
1404,chilling,0.0,0.75,0.0
1405,chillingly,0.0,0.0,1.0
1406,chin,0.0,0.0,1.0
1407,china,0.5,0.0,0.0
1408,chinatown,0.0,0.0,1.0
1409,chinese,0.0,0.0,1.0
1410,chip,0.0,0.25,0.0
1411,chloe,0.0,0.0,1.0
1412,chocolate,0.0,0.0,1.0
1413,choice,0.75,0.125,0.0
1414,choir,0.0,0.0,1.0
1415,choose,0.0,0.0,1.0
1416,chooses,0.0,0.0,1.0
1417,choosing,0.0,0.0,1.0
1418,chop,0.25,0.0,0.0
1419,chopped,0.125,0.0,0.0
1420,chopper,0.0,0.0,1.0
1421,choppy,0.0,0.25,0.0
1422,chord,0.125,0.125,0.0
1423,chore,0.0,0.0,1.0
1424,choreographed,0.0,0.0,1.0
1425,choreography,0.0,0.0,1.0
1426,chorus,0.0,0.0,1.0
1427,chose,0.0,0.0,1.0
1428,chosen,0.0,0.0,1.0
1429,chow,0.0,0.0,1.0
1430,chris,0.0,0.0,1.0
1431,christ,0.0,0.25,0.0
1432,christian,0.375,0.0,0.0
1433,christina,0.0,0.0,1.0
1434,christine,0.0,0.0,1.0
1435,christmas,0.0,0.0,1.0
1436,christopher,0.0,0.0,1.0
1437,chronicle,0.0,0.0,1.0
1438,chronological,0.0,0.0,1.0
1439,chuck,0.0,0.0,1.0
1440,chuckle,0.0,0.0,1.0
1441,chunk,0.25,0.0,0.0
1442,church,0.0,0.0,1.0
1443,churn,0.0,0.375,0.0
1444,churning,0.25,0.0,0.0
1445,cid,0.0,0.0,1.0
1446,cigar,0.0,0.0,1.0
1447,cigarette,0.0,0.0,1.0
1448,cinema,0.0,0.0,1.0
1449,cinematic,0.0,0.0,1.0
1450,cinematographer,0.0,0.0,1.0
1451,cinematographic,0.0,0.0,1.0
1452,cinematography,0.0,0.0,1.0
1453,cinequest,0.0,0.0,1.0
1454,cipher,0.25,0.25,0.0
1455,circle,0.0,0.0,1.0
1456,circuit,0.0,0.0,1.0
1457,circumstance,0.25,0.0,0.0
1458,circus,0.0,0.5,0.0
1459,citizen,0.0,0.0,1.0
1460,city,0.0,0.0,1.0
1461,civil,0.25,0.0,0.0
1462,civilization,0.75,0.0,0.0
1463,civilized,0.625,0.0,0.0
1464,claiborne,0.0,0.0,1.0
1465,claim,0.125,0.375,0.0
1466,claimed,0.0,0.0,1.0
1467,claiming,0.0,0.0,1.0
1468,claire,0.0,0.0,1.0
1469,clancy,0.0,0.0,1.0
1470,clapping,0.375,0.0,0.0
1471,clarence,0.0,0.0,1.0
1472,clarity,0.5,0.125,0.0
1473,clark,0.0,0.0,1.0
1474,clash,0.0,0.375,0.0
1475,clashing,0.125,0.625,0.0
1476,class,0.625,0.125,0.0
1477,classic,0.75,0.125,0.0
1478,classical,0.5,0.125,0.0
1479,classification,0.0,0.0,1.0
1480,classified,0.0,0.0,1.0
1481,classroom,0.0,0.0,1.0
1482,claude,0.0,0.0,1.0
1483,claus,0.0,0.0,1.0
1484,clause,0.0,0.0,1.0
1485,claustrophobia,0.0,0.125,0.0
1486,claustrophobic,0.0,0.75,0.0
1487,clay,0.0,0.0,1.0
1488,clayton,0.0,0.0,1.0
1489,clean,0.875,0.625,0.0
1490,clear,0.625,0.625,0.0
1491,clearer,0.0,0.0,1.0
1492,clearly,0.375,0.25,0.0
1493,cleaver,0.0,0.0,1.0
1494,cleese,0.0,0.0,1.0
1495,clerk,0.0,0.0,1.0
1496,clever,0.625,0.0,0.0
1497,cleverly,0.375,0.0,0.0
1498,cleverness,0.375,0.125,0.0
1499,clich,0.0,0.0,1.0
1500,cliche,0.125,0.0,0.0
1501,cliched,0.0,0.5,0.0
1502,click,0.125,0.0,0.0
1503,client,0.0,0.0,1.0
1504,cliff,0.0,0.0,1.0
1505,cliffhanger,0.0,0.0,1.0
1506,climactic,0.0,0.375,0.0
1507,climate,0.0,0.0,1.0
1508,climax,0.375,0.375,0.0
1509,climb,0.375,0.0,0.0
1510,climbing,0.0,0.0,1.0
1511,cling,0.125,0.0,0.0
1512,clinic,0.0,0.0,1.0
1513,clinical,0.0,0.0,1.0
1514,clint,0.0,0.0,1.0
1515,clinton,0.0,0.0,1.0
1516,clip,0.375,0.0,0.0
1517,clock,0.0,0.0,1.0
1518,clockwork,0.0,0.0,1.0
1519,clone,0.0,0.5,0.0
1520,clooney,0.0,0.0,1.0
1521,close,0.625,0.375,0.0
1522,closed,0.0,0.75,0.0
1523,closely,0.375,0.0,0.0
1524,closer,0.0,0.0,1.0
1525,closest,0.0,0.0,1.0
1526,closet,0.0,0.0,1.0
1527,closeup,0.0,0.0,1.0
1528,closing,0.0,0.0,1.0
1529,closure,0.0,0.0,1.0
1530,cloth,0.0,0.0,1.0
1531,clothes,0.0,0.0,1.0
1532,clothing,0.0,0.0,1.0
1533,cloud,0.0,0.625,0.0
1534,clouzot,0.0,0.0,1.0
1535,clown,0.444,0.556,0.0
1536,cloying,0.25,0.375,0.0
1537,club,0.125,0.0,0.0
1538,clue,0.0,0.0,1.0
1539,clueless,0.125,0.5,0.0
1540,clumsily,0.25,0.0,0.0
1541,clumsy,0.125,0.75,0.0
1542,clunky,0.125,0.25,0.0
